FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
130        17    6     6161         6161         0.05           100.00%
131        17    3     6642         6642         0.11           100.00%
132        3     15    5054         5054         0.10           100.00%
133        2     13    5746         5746         0.05           100.00%
134        6     13    12199        12199        0.12           100.00%
135        11    7     63132        63132        0.48           100.00%
136        11    5     5306         5306         0.03           100.00%
137        5     15    5771         5771         0.05           100.00%
138        11    2     7098         7098         0.06           100.00%
139        6     10    5996         5996         0.05           100.00%
140        14    2     10249        10249        0.12           100.00%
141        4     10    8441         8441         0.07           100.00%
142        15    8     11281        11281        0.11           100.00%
143        4     10    13062        13062        0.09           100.00%
144        14    4     4943         4943         0.04           100.00%
145        3     14    6457         6457         0.06           100.00%
146        7     13    5206         5206         0.04           100.00%
147        7     16    4905         4905         0.04           100.00%
148        14    9     10421        10421        0.09           100.00%
149        3     16    5518         5518         0.04           100.00%
150        13    3     4769         4769         0.04           100.00%
151        15    4     7557         7557         0.05           100.00%
152        2     15    19779        19779        0.55           100.00%
153        11    8     110041       110041       1.11           100.00%
154        9     14    6070         6070         0.21           100.00%
155        10    8     5878         5878         0.05           100.00%
156        13    6     5406         5406         0.05           100.00%
157        5     17    13537        13537        0.11           100.00%
158        10    5     4847         4847         0.04           100.00%
159        15    2     6442         6442         0.06           100.00%
160        6     17    20974        20974        0.16           100.00%
161        8     16    5037         5037         0.05           100.00%
162        8     16    5997         5997         0.05           100.00%
163        10    7     5135         5135         0.04           100.00%
164        2     14    7735         7735         0.08           100.00%
165        9     17    21669        21669        0.20           100.00%
166        3     13    15260        15260        0.11           100.00%
167        12    5     5340         5340         0.05           100.00%
168        7     15    7853         7853         0.07           100.00%
169        6     16    8367         8367         0.07           100.00%
170        5     12    5142         5142         0.04           100.00%
171        11    4     23884        23884        0.23           100.00%
172        15    9     5482         5482         0.04           100.00%
173        11    9     7092         7092         0.06           100.00%
174        16    7     5044         5044         0.04           100.00%
175        8     13    46021        46021        0.46           100.00%
176        14    5     13584        13584        0.12           100.00%
177        16    6     14477        14477        0.12           100.00%
178        14    2     18625        18625        0.15           100.00%
179        2     15    32121        32121        0.25           100.00%
180        10    4     5012         5012         0.04           100.00%
181        9     11    30685        30685        0.27           100.00%
182        5     17    13871        13871        0.11           100.00%
183        17    4     5838         5838         0.05           100.00%
184        11    7     13967        13967        0.29           100.00%
185        6     10    5653         5653         0.19           100.00%
186        4     10    41555        41555        0.43           100.00%
187        14    5     11901        11901        0.09           100.00%
188        10    4     5021         5021         0.03           100.00%
189        11    2     12797        12797        0.10           100.00%
190        12    7     6113         6113         0.06           100.00%
191        11    8     5187         5187         0.04           100.00%
192        15    8     53771        53771        0.44           100.00%
193        14    6     7872         7872         0.07           100.00%
194        5     13    9101         9101         0.07           100.00%
195        4     15    9424         9424         0.07           100.00%
196        15    4     5459         5459         0.04           100.00%
197        5     11    4770         4770         0.03           100.00%
198        9     11    16444        16444        0.16           100.00%
199        5     14    14907        14907        0.11           100.00%
200        2     12    11592        11592        0.09           100.00%
201        14    2     176234       176234       1.35           100.00%
202        2     15    42631        42631        0.35           100.00%
203        14    8     11758        11758        0.11           100.00%
204        10    4     7744         7744         0.06           100.00%
205        11    3     8715         8715         0.07           100.00%
206        12    8     5850         5850         0.04           100.00%
207        7     11    7041         7041         0.06           100.00%
208        8     17    86880        86880        0.77           100.00%
209        8     14    65206        65206        0.41           100.00%
210        10    5     5354         5354         0.04           100.00%
211        2     10    8881         8881         0.06           100.00%
212        2     15    9850         9850         0.08           100.00%
213        7     12    10311        10311        0.10           100.00%
214        7     12    6727         6727         0.05           100.00%
215        6     13    13570        13570        0.10           100.00%
216        2     17    5052         5052         0.04           100.00%
217        8     11    31717        31717        0.22           100.00%
218        12    8     6393         6393         0.05           100.00%
219        11    6     29668        29668        0.23           100.00%
220        12    4     13771        13771        0.11           100.00%
221        3     13    5527         5527         0.04           100.00%
222        13    8     5290         5290         0.05           100.00%
223        13    6     17841        17841        0.15           100.00%
224        7     16    17948        17948        0.17           100.00%
225        2     12    65416        65416        0.46           100.00%
226        10    2     24174        24174        0.18           100.00%
227        6     17    8531         8531         0.08           100.00%
228        14    3     8859         8859         0.07           100.00%
229        5     10    11500        11500        0.11           100.00%
230        3     15    22431        22431        0.26           100.00%
231        11    3     12142        12142        0.12           100.00%
232        11    6     9300         9300         0.09           100.00%
233        10    5     8742         8742         0.09           100.00%
234        13    2     32573        32573        0.29           100.00%
235        8     16    125602       125602       1.15           100.00%
236        17    9     53588        53588        0.50           100.00%
237        16    4     6611         6611         0.06           100.00%
238        3     15    6860         6860         0.07           100.00%
239        13    2     30013        30013        0.29           100.00%
240        12    6     7526         7526         0.06           100.00%
241        15    3     4905         4905         0.04           100.00%
242        10    7     10351        10351        0.08           100.00%
243        11    2     55088        55088        0.41           100.00%
244        5     10    4793         4793         0.04           100.00%
245        3     17    116233       116233       0.87           100.00%
246        2     17    4912         4912         0.05           100.00%
247        10    7     5864         5864         0.05           100.00%
248        2     13    10888        10888        0.10           100.00%
249        7     17    62802        62802        0.69           100.00%
250        4     13    8769         8769         0.06           100.00%
251        4     10    5510         5510         0.05           100.00%
252        10    7     9180         9180         0.08           100.00%
253        11    6     6762         6762         0.05           100.00%
254        2     10    94502        94502        0.75           100.00%
255        12    2     6926         6926         0.05           100.00%
256        5     15    4764         4764         0.04           100.00%
257        6     13    21554        21554        0.16           100.00%
258        12    6     10525        10525        0.10           100.00%
259        2     10    51541        51541        0.42           100.00%
260        13    9     7302         7302         0.06           100.00%
261        13    2     10462        10462        0.08           100.00%
262        5     13    6305         6305         0.05           100.00%
263        2     10    6462         6462         0.05           100.00%
264        17    3     94794        94794        0.69           100.00%
265        2     13    8235         8235         0.06           100.00%
266        10    5     69626        69626        0.52           100.00%
267        4     15    5014         5014         0.04           100.00%
268        14    7     8701         8701         0.08           100.00%
269        6     13    723475       723475       6.03           100.00%
270        2     10    24383        24383        0.93           100.00%
271        15    8     4783         4783         0.03           100.00%
272        15    2     59099        59099        0.61           100.00%
273        10    5     6506         6506         0.18           100.00%
274        7     10    11122        11122        0.08           100.00%
275        10    3     9433         9433         0.07           100.00%
276        14    9     22586        22586        0.19           100.00%
277        17    9     14004        14004        0.17           100.00%
278        9     17    7226         7226         0.05           100.00%
279        11    2     6517         6517         0.05           100.00%
280        17    4     252498       252498       2.29           100.00%
281        16    3     5082         5082         0.09           100.00%
282        8     15    35224        35224        0.28           100.00%
283        9     12    6235         6235         0.05           100.00%
284        17    7     5890         5890         0.05           100.00%
285        9     14    23781        23781        0.23           100.00%
286        15    3     5640         5640         0.08           100.00%
287        13    4     18739        18739        0.19           100.00%
288        9     13    6344         6344         0.05           100.00%
289        15    5     9912         9912         0.09           100.00%
290        17    5     7349         7349         0.08           100.00%
291        13    5     8796         8796         0.06           100.00%
292        4     11    7141         7141         0.06           100.00%
293        4     13    11245        11245        0.09           100.00%
294        3     15    11146        11146        0.10           100.00%
295        11    2     387488       387488       3.42           100.00%
296        7     13    12569        12569        0.14           100.00%
297        6     10    7660         7660         0.60           100.00%
298        11    6     6671         6671         0.05           100.00%
299        9     11    8721         8721         0.09           100.00%
300        17    2     11637        11637        0.09           100.00%
301        14    6     6627         6627         0.05           100.00%
302        9     11    24457        24457        0.19           100.00%
303        17    7     13632        13632        0.11           100.00%
304        5     16    9435         9435         0.09           100.00%
305        6     13    13517        13517        0.24           100.00%
306        17    6     24089        24089        0.31           100.00%
307        15    5     12618        12618        0.09           100.00%
308        6     11    39785        39785        0.35           100.00%
309        13    9     5407         5407         0.04           100.00%
310        6     13    8728         8728         0.07           100.00%
311        5     14    8154         8154         0.05           100.00%
312        17    7     6322         6322         0.05           100.00%
313        10    3     7107         7107         0.05           100.00%
314        15    3     17523        17523        0.13           100.00%
315        13    6     8423         8423         0.08           100.00%
316        17    9     10935        10935        0.09           100.00%
317        8     17    4992         4992         0.03           100.00%
318        6     10    5840         5840         0.05           100.00%
319        14    4     579741       579741       6.25           100.00%
320        17    4     25071        25071        0.52           100.00%
321        2     10    31376        31376        0.33           100.00%
322        13    7     9008         9008         0.27           100.00%
323        15    7     8782         8782         0.16           100.00%
324        11    5     6783         6783         0.29           100.00%
325        17    4     9722         9722         0.08           100.00%
326        6     10    6060         6060         0.06           100.00%
327        8     12    7322         7322         0.08           100.00%
328        5     14    10592        10592        0.10           100.00%
329        5     13    23688        23688        0.19           100.00%
330        2     12    7799         7799         0.06           100.00%
331        2     14    12028        12028        0.09           100.00%
332        10    4     5085         5085         0.04           100.00%
333        10    3     121370       121370       1.50           100.00%
334        8     13    10968        10968        0.73           100.00%
335        11    5     9879         9879         0.09           100.00%
336        10    8     5879         5879         0.05           100.00%
337        13    8     253530       253530       1.64           100.00%
338        6     16    15095        15095        0.12           100.00%
339        2     11    7051         7051         0.06           100.00%
340        3     17    49510        49510        0.54           100.00%
341        6     10    6751         6751         0.29           100.00%
342        11    2     7483         7483         0.06           100.00%
343        13    4     24934        24934        0.21           100.00%
344        5     12    9467         9467         0.07           100.00%
345        10    7     10410        10410        0.08           100.00%
346        4     16    14555        14555        0.14           100.00%
347        15    4     6730         6730         0.05           100.00%
348        10    7     6886         6886         0.06           100.00%
349        4     10    4800         4800         0.05           100.00%
350        6     10    7671         7671         0.06           100.00%
351        15    2     19091        19091        0.16           100.00%
352        8     15    6460         6460         0.05           100.00%
353        7     16    5449         5449         0.05           100.00%
354        12    7     103980       103980       0.85           100.00%
355        8     16    91861        91861        0.64           100.00%
356        15    7     32467        32467        0.23           100.00%
357        6     13    7803         7803         0.07           100.00%
358        17    2     78062        78062        0.60           100.00%
359        15    7     6303         6303         0.05           100.00%
360        12    9     7376         7376         0.06           100.00%
361        13    2     26381        26381        0.29           100.00%
362        8     15    24562        24562        0.21           100.00%
363        6     10    25817        25817        0.27           100.00%
364        17    7     27606        27606        0.20           100.00%
365        13    7     5583         5583         0.04           100.00%
366        11    2     13820        13820        0.11           100.00%
367        17    3     6804         6804         0.05           100.00%
368        15    5     5623         5623         0.04           100.00%
369        14    7     16564        16564        0.14           100.00%
370        17    5     5059         5059         0.04           100.00%
371        7     14    10769        10769        0.09           100.00%
372        13    3     1283442      1283442      10.93          100.00%
373        17    5     6454         6454         0.11           100.00%
374        10    7     15957        15957        0.48           100.00%
375        16    8     14932        14932        0.17           100.00%
376        13    2     12714        12714        0.12           100.00%
377        6     16    6674         6674         0.06           100.00%
378        17    3     32269        32269        0.28           100.00%
379        3     11    5380         5380         0.04           100.00%
380        3     16    8472         8472         0.06           100.00%
381        2     15    228981       228981       1.80           100.00%
382        12    7     9666         9666         0.08           100.00%
383        6     11    6191         6191         0.04           100.00%
384        15    5     22022        22022        0.19           100.00%
385        15    8     12319        12319        0.09           100.00%
386        11    2     8484         8484         0.06           100.00%
387        11    5     7032         7032         0.05           100.00%
388        12    8     10007        10007        0.09           100.00%
389        8     12    7068         7068         0.05           100.00%
390        13    4     5578         5578         0.05           100.00%
391        7     15    10687        10687        0.08           100.00%
392        7     10    6615         6615         0.06           100.00%
393        7     17    14507        14507        0.12           100.00%
394        14    6     19873        19873        0.20           100.00%
395        4     14    5948         5948         0.06           100.00%
396        12    6     5098         5098         0.04           100.00%
397        3     11    7679         7679         0.07           100.00%
398        15    6     31899        31899        0.27           100.00%
399        12    9     14583        14583        0.11           100.00%
400        13    4     7516         7516         0.06           100.00%
401        3     14    16504        16504        0.15           100.00%
402        4     12    6927         6927         0.06           100.00%
403        13    9     6924         6924         0.05           100.00%
404        12    8     6661         6661         0.05           100.00%
405        2     15    7202         7202         0.07           100.00%
406        12    2     7500         7500         0.07           100.00%
407        7     12    9424         9424         0.09           100.00%
408        8     15    15093        15093        0.10           100.00%
409        7     16    17837        17837        0.13           100.00%
410        16    5     43748        43748        0.47           100.00%
411        8     17    6006         6006         0.13           100.00%
412        4     10    11832        11832        0.09           100.00%
413        5     11    106081       106081       0.98           100.00%
414        9     10    4949         4949         0.42           100.00%
415        11    4     6851         6851         0.39           100.00%
416        3     17    6602         6602         0.05           100.00%
417        4     12    10807        10807        0.22           100.00%
418        14    9     46684        46684        0.55           100.00%
419        11    7     27882        27882        0.25           100.00%
420        11    2     14840        14840        0.22           100.00%
421        3     15    5376         5376         0.11           100.00%
422        16    8     22735        22735        0.19           100.00%
423        3     11    21569        21569        0.15           100.00%
424        6     14    274723       274723       2.57           100.00%
425        6     10    52784        52784        1.02           100.00%
426        3     14    8854         8854         0.06           100.00%
427        13    7     6498         6498         0.05           100.00%
428        6     16    12286        12286        0.12           100.00%
429        7     16    8017         8017         0.09           100.00%
430        4     12    22068        22068        0.20           100.00%
431        13    4     5046         5046         0.04           100.00%
432        7     15    5329         5329         0.04           100.00%
433        2     11    9743         9743         0.10           100.00%
434        15    4     9902         9902         0.07           100.00%
435        6     14    7346         7346         0.07           100.00%
436        8     11    6696         6696         0.06           100.00%
437        11    4     5437         5437         0.04           100.00%
438        13    9     26113        26113        0.21           100.00%
439        9     17    26741        26741        0.20           100.00%
440        8     13    5041         5041         0.04           100.00%
441        15    2     6598         6598         0.05           100.00%
442        16    2     11430        11430        0.08           100.00%
443        6     15    48642        48642        0.35           100.00%
444        5     17    4880         4880         0.04           100.00%
445        13    5     22582        22582        0.16           100.00%
446        3     11    5403         5403         0.04           100.00%
447        4     13    16887        16887        0.15           100.00%
448        14    2     5633         5633         0.05           100.00%
449        14    2     35803        35803        0.26           100.00%
450        4     15    46691        46691        0.55           100.00%
451        13    4     14921        14921        0.11           100.00%
452        7     13    5935         5935         0.05           100.00%
453        4     13    10453        10453        0.09           100.00%
454        13    6     5648         5648         0.06           100.00%
455        12    6     6299         6299         0.05           100.00%
456        4     17    4816         4816         0.03           100.00%
457        7     12    6842         6842         0.05           100.00%
458        4     11    5752         5752         0.05           100.00%
459        3     14    7120         7120         0.06           100.00%
460        13    2     9525         9525         0.07           100.00%
461        9     16    15058        15058        0.15           100.00%
462        14    9     7785         7785         0.06           100.00%
463        16    4     114286       114286       0.92           100.00%
464        6     13    5139         5139         0.39           100.00%
465        5     17    9789         9789         0.08           100.00%
466        11    5     5291         5291         0.04           100.00%
467        14    5     27584        27584        0.47           100.00%
468        12    5     34678        34678        0.54           100.00%
469        14    5     5752         5752         0.05           100.00%
470        9     10    6168         6168         0.05           100.00%
471        4     16    4838         4838         0.03           100.00%
472        6     15    6543         6543         0.05           100.00%
473        9     14    21996        21996        0.18           100.00%
474        5     10    7417         7417         0.07           100.00%
475        9     11    6482         6482         0.05           100.00%
476        10    2     6076         6076         0.06           100.00%
477        15    5     5623         5623         0.05           100.00%
478        8     10    8842         8842         0.07           100.00%
479        9     17    45501        45501        0.42           100.00%
480        3     13    65703        65703        0.81           100.00%
481        6     10    13105        13105        0.26           100.00%
482        14    2     23726        23726        0.21           100.00%
483        13    9     4981         4981         0.04           100.00%
484        7     12    36053        36053        0.31           100.00%
485        16    7     11870        11870        0.19           100.00%
486        12    8     6257         6257         0.15           100.00%
487        3     11    5596         5596         0.04           100.00%
488        6     12    5344         5344         0.04           100.00%
489        10    7     11952        11952        0.13           100.00%
490        17    7     869465       869465       8.00           100.00%
491        7     17    11694        11694        1.27           100.00%
492        7     10    73468        73468        1.74           100.00%
493        3     13    16514        16514        0.47           100.00%
494        16    7     4918         4918         0.03           100.00%
495        3     12    6978         6978         0.06           100.00%
496        16    8     8151         8151         0.06           100.00%
497        9     10    35651        35651        0.31           100.00%
498        9     14    6780         6780         0.07           100.00%
499        8     11    10656        10656        0.07           100.00%
500        10    8     5092         5092         0.03           100.00%
501        5     15    10033        10033        0.08           100.00%
502        13    3     6571         6571         0.04           100.00%
503        10    7     10506        10506        0.09           100.00%
504        15    9     22012        22012        0.20           100.00%
505        15    3     17152        17152        0.14           100.00%
506        10    8     8073         8073         0.06           100.00%
507        16    7     11869        11869        0.10           100.00%
508        8     10    10595        10595        0.12           100.00%
509        7     11    5431         5431         0.05           100.00%
510        15    2     28634        28634        0.21           100.00%
511        6     17    9323         9323         0.07           100.00%
512        13    7     10791        10791        0.12           100.00%
513        15    8     8906         8906         0.07           100.00%
514        14    9     12555        12555        0.10           100.00%
515        6     16    12601        12601        0.10           100.00%
516        4     16    12603        12603        0.10           100.00%
517        9     17    6049         6049         0.07           100.00%
518        14    3     5109         5109         0.04           100.00%
519        11    9     7255         7255         0.05           100.00%
520        8     13    6170         6170         0.05           100.00%
521        6     10    120753       120753       0.87           100.00%
522        13    3     8669         8669         0.07           100.00%
523        17    7     5009         5009         0.04           100.00%
524        6     17    5945         5945         0.05           100.00%
525        10    9     5086         5086         0.05           100.00%
526        14    2     7713         7713         0.06           100.00%
527        7     11    7986         7986         0.06           100.00%
528        4     16    8630         8630         0.07           100.00%
529        9     10    5229         5229         0.04           100.00%
530        16    6     10279        10279        0.10           100.00%
531        5     16    5265         5265         0.04           100.00%
532        16    8     13106        13106        0.11           100.00%
533        17    9     92171        92171        0.71           100.00%
534        12    9     22056        22056        0.18           100.00%
535        17    4     6827         6827         0.05           100.00%
536        3     10    6412         6412         0.05           100.00%
537        17    7     156116       156116       1.31           100.00%
538        11    3     15600        15600        0.76           100.00%
539        10    4     16518        16518        0.13           100.00%
540        10    6     8428         8428         0.07           100.00%
541        16    9     14248        14248        0.12           100.00%
542        6     12    6829         6829         0.06           100.00%
543        16    6     23263        23263        0.18           100.00%
544        16    5     10485        10485        0.11           100.00%
545        14    3     7969         7969         0.06           100.00%
546        11    5     13823        13823        0.11           100.00%
547        5     11    6459         6459         0.05           100.00%
548        6     16    8300         8300         0.07           100.00%
549        16    7     46673        46673        0.48           100.00%
550        12    2     11339        11339        0.12           100.00%
551        14    7     41015        41015        0.31           100.00%
552        15    8     6684         6684         0.05           100.00%
553        13    7     5214         5214         0.04           100.00%
554        9     10    34964        34964        0.27           100.00%
555        4     17    4921         4921         0.04           100.00%
556        9     11    6738         6738         0.06           100.00%
557        17    5     5491         5491         0.04           100.00%
558        12    7     5946         5946         0.05           100.00%
559        15    4     10055        10055        0.08           100.00%
560        4     16    5038         5038         0.04           100.00%
561        9     15    8515         8515         0.07           100.00%
562        8     11    7340         7340         0.06           100.00%
563        12    4     9502         9502         0.09           100.00%
564        14    9     8291         8291         0.07           100.00%
565        16    8     25900        25900        0.20           100.00%
566        17    9     5117         5117         0.04           100.00%
567        3     13    6934         6934         0.06           100.00%
568        16    7     17038        17038        0.17           100.00%
569        13    3     7113         7113         0.05           100.00%
570        9     14    11800        11800        0.12           100.00%
571        11    7     39660        39660        0.34           100.00%
572        11    7     6747         6747         0.05           100.00%
573        9     12    26412        26412        0.26           100.00%
574        9     11    6941         6941         0.06           100.00%
575        14    9     20872        20872        0.18           100.00%
576        2     10    16578        16578        0.13           100.00%
577        15    5     18177        18177        0.14           100.00%
578        6     10    33203        33203        0.30           100.00%
579        8     15    116705       116705       0.98           100.00%
580        14    2     89160        89160        0.88           100.00%
581        7     13    5589         5589         0.86           100.00%
582        5     13    8827         8827         0.07           100.00%
583        13    4     6365         6365         0.05           100.00%
584        15    5     15079        15079        0.11           100.00%
585        12    6     6429         6429         0.06           100.00%
586        5     14    6833         6833         0.05           100.00%
587        13    7     14259        14259        0.14           100.00%
588        5     15    6603         6603         0.05           100.00%
589        12    5     19433        19433        0.18           100.00%
590        10    7     11215        11215        0.10           100.00%
591        6     10    9878         9878         0.08           100.00%
592        3     14    38976        38976        0.32           100.00%
593        16    8     5554         5554         0.05           100.00%
594        5     15    5552         5552         0.05           100.00%
595        9     10    6965729      6965729      75.99          100.00%
596        2     14    6816         6816         0.71           100.00%
597        12    5     325765       325765       7.91           100.00%
598        2     17    150398       150398       3.92           100.00%
599        14    6     9772         9772         7.46           100.00%
600        17    9     9867         9867         0.08           100.00%
601        6     16    309559       309559       17.33          100.00%
602        16    7     7562         7562         0.32           100.00%
603        8     15    11701        11701        6.14           100.00%
604        5     14    7063         7063         0.22           100.00%
605        13    5     10127        10127        0.18           100.00%
606        10    5     8898         8898         0.52           100.00%
607        10    9     63779        63779        1.90           100.00%
608        5     16    27458        27458        1.94           100.00%
609        16    6     9854         9854         0.39           100.00%
610        12    6     116529       116529       3.60           100.00%
611        13    6     37855        37855        6.27           100.00%
612        9     15    187087       187087       4.44           100.00%
613        2     12    9028         9028         0.19           100.00%
614        16    8     9361         9361         0.17           100.00%
615        17    8     8150         8150         0.12           100.00%
616        14    4     11557        11557        0.32           100.00%
617        7     16    4876         4876         0.19           100.00%
618        15    9     9165         9165         0.59           100.00%
619        7     10    4804         4804         0.67           100.00%
620        10    4     7608         7608         1.22           100.00%
621        16    6     8975         8975         0.12           100.00%
622        5     12    6305         6305         0.57           100.00%
623        4     10    88769        88769        16.86          100.00%
